sierraleonesas,s j e r a l e o ˈ n e s a s
sierraleoneses,s j e r a l e o ˈ n e s e s
siesta,ˈ s j e s t a
siete,ˈ s j e t e
sietecolores,s j e t e k o ˈ l o ɾ e s
sifrino,s i ˈ f ɾ i n o
sigilo,s i ˈ x i l o
sigilosísima,s i x i l o ˈ s i s i m a
sigilosísimas,s i x i l o ˈ s i s i m a s
sigilosísimo,s i x i l o ˈ s i s i m o
sigilosísimos,s i x i l o ˈ s i s i m o s
sigla,ˈ s i ɣ l a
siglo,ˈ s i ɣ l o
signar,s i ɣ ˈ n a ɾ
signarse,s i ɣ ˈ n a ɾ s e
signataria,s i ɣ n a ˈ t a ɾ j a
signatarias,s i ɣ n a ˈ t a ɾ j a s
signatario,s i ɣ n a ˈ t a ɾ j o
signatarios,s i ɣ n a ˈ t a ɾ j o s
significable,s i ɡ n i f i ˈ k a β l e
significación,s i ɡ n i f i k a ˈ s j o n
significación,s i ɡ n i f i k a ˈ θ j o n
significador,s i k n i f i k a ˈ ð o ɾ
significancia,s i k n i f i ˈ k a n s j a
significancia,s i k n i f i ˈ k a n θ j a
significando,ˈ a n̪ d o
significante,s i ɡ n i f i ˈ k a n t e
significanza,s i ɡ n i f i ˈ k a n s a
significanza,s i ɡ n i f i ˈ k a n θ a
significar,s i k n i ˈ f i k a
significativo,s i ɡ n i f i k a ˈ t i β o
signos,ˈ s i ɣ n o s
siguamper,s i ɣ w a m ˈ p e ɾ
siguiendo,s i ˈ ɣ j e n̪ d o
siguiente,s i ˈ ɣ j e n t e
sij,ˈ s i x
sikh,ˈ s i k
silabaciones,s i l a β a ˈ s j o n e s
silabaciones,s i l a β a ˈ θ j o n e s
silabación,s i l a β a ˈ s j o n
silabación,s i l a β a ˈ θ j o n
silabar,s i l a ˈ β a ɾ
silabear,s i l a β e ˈ a ɾ
silabeos,s i l a ˈ β e o s
silabizar,s i l a β i ˈ s a ɾ
silabizar,s i l a β i ˈ θ a ɾ
silampa,s i ˈ l a m p a
silbando,ˈ a n̪ d o
silbato,s i l ˈ β a t o
silenciar,s i l e n ˈ s j a ɾ
silenciar,s i l e n̪ ˈ θ j a ɾ
silenciarse,s i l e n ˈ s j a ɾ s e
silenciarse,s i l e n̪ ˈ θ j a ɾ s e
silencios,s i ˈ l e n s j o s
silencios,s i ˈ l e n̪ θ j o s
silga,ˈ s i l ɣ a
silgando,ˈ a n̪ d o
silgar,s i l ˈ ɣ a ɾ
silicio,s i ˈ l i θ j o
silicona,s i l i ˈ k o n a
silicosis,s i l i ˈ k o s i s
sillas,ˈ s i ʎ a s
sillería,s i ʎ e ˈ ɾ i a
sillones,s i ˈ ʎ o n e s
sillón,s i ˈ ʎ o n
sillón,s i ˈ ʝ o n
silo,ˈ s i l o
silogismo,s i l o ˈ x i s m o
silogismos,s i l o ˈ x i s m o s
silueta,s i ˈ l w e t a
siluetas,s i ˈ l w e t a s
silvestre,s i l ˈ β e s t ɾ e
silvicultura,s i l β i k u l ˈ t u ɾ a
silvina,s i l ˈ b i n a
silábica,s i ˈ l a β i k a
silábicas,s i ˈ l a β i k a s
silábico,s i ˈ l a β i k o
silábicos,s i ˈ l a β i k o s
sima,ˈ s i m a
simas,ˈ s i m a s
simbolizando,ˈ a n̪ d o
simbólica,s i m ˈ b o l i k a
simbólicamente,s i m ˈ b o l i k a ˈ m e n̪ t e
simbólicas,s i m ˈ b o l i k a s
simbólico,s i m ˈ b o l i k o
simbólicos,s i m ˈ b o l i k o s
simetría,s i m e ˈ t ɾ i a
simetrías,s i m e ˈ t ɾ i a s
simia,ˈ s i m j a
simiente,s i ˈ m j e n t e
similitud,s i m i l i ˈ t u ð
similitudinaria,s i m i l i t u ð i ˈ n a ɾ j a
similitudinarias,s i m i l i t u ð i ˈ n a ɾ j a s
similitudinario,s i m i l i t u ð i ˈ n a ɾ j o
similitudinarios,s i m i l i t u ð i ˈ n a ɾ j o
similor,s i m i ˈ l o ɾ
simio,ˈ s i m j o
simpatizante,s i m p a t i ˈ s a n̪ t e
simpatizante,s i m p a t i ˈ θ a n̪ t e
simpatía,s i m p a ˈ t i a
simple,ˈ s i m p l e
simplemente,ˈ s i m p l e m e n̪ t e
simplicidad,s i m p l i s i ˈ ð a ð
simplicidad,s i m p l i θ i ˈ ð a ð
simplicísimo,s i m p l i ˈ θ i s i m o
simplismo,s i m ˈ p l i s m o
simplista,s i m ˈ p l i s t a
simplón,s i m ˈ p l o n
simposio,s i m ˈ p o s j o
simulación,s i m u l a ˈ s j o n
simulación,s i m u l a ˈ θ j o n
simulacro,s i m u ˈ l a k ɾ o
simulador,s i m u l a ˈ ð o ɾ
simuladora,s i m u l a ˈ ð o ɾ a
simuladoras,s i m u l a ˈ ð o ɾ a s
simuladores,s i m u l a ˈ ð o ɾ e s
simular,s i m u ˈ l a ɾ
simultaneidad,s i m u l t a n e j ˈ ð a ð
simultáneo,s i m u l ˈ t a n e o
simón,s i ˈ m o n
sin-,e ˈ x e m p l o
sinalefa,s i n a ˈ l e f a
sinapsis,s i ˈ n a p s i s
sinatroísmo,s i n a t ɾ o ˈ i s m o
sinatroísmos,s i n a t ɾ o ˈ i s m o s
sincarcinogénesis,s i n k a ɾ θ i n o ˈ x e n e s i s
sincelejana,s i n s e l e ˈ x a n a
sincelejana,s i n̪ θ e l e ˈ x a n a
sincelejanas,s i n s e l e ˈ x a n a s
sincelejanas,s i n̪ θ e l e ˈ x a n a s
sincelejano,s i n s e l e ˈ x a n o
sincelejano,s i n̪ θ e l e ˈ x a n o
sincelejanos,s i n s e l e ˈ x a n o s
sincelejanos,s i n̪ θ e l e ˈ x a n o s
sincelejo,s i n s e ˈ l e x o
sincelejo,s i n̪ θ e ˈ l e x o
sincere,s i n ˈ s e ɾ e
sincere,s i n ˈ θ e ɾ e
sinceridades,s i n s e ɾ i ˈ ð a ð e s
sinceridades,s i n θ e ɾ i ˈ ð a ð e s
sinchulé,s i n t ʃ u ˈ l e
sincio,ˈ s i n θ j o
sincopa,s i ŋ ˈ k o p a
sincopá,s i ŋ k o ˈ p a
sincretismo,s i ŋ k ɾ e ˈ t i s m o
sincretizaseis,s i ŋ k ɾ e t i ˈ s a s e j s
sincretizaseis,s i ŋ k ɾ e t i ˈ θ a s e j s
sincronismo,s i ŋ k ɾ o ˈ n i s m o
sincronista,s i n k ɾ o ˈ n i s t a
sincronizado,s i n k ɾ o n i ˈ θ a ð o
sincronizando,ˈ a n̪ d o
sincronizar,s i n k ɾ o n i ˈ s a ɾ
sincronizar,s i n k ɾ o n i ˈ θ a ɾ
sincronología,s i ŋ k ɾ o n o l o ˈ x i a
sincronológico,s i ŋ k ɾ o n o ˈ l o x i k o
sincronía,s i n t o ˈ n i a
sincronístico,s i n k ɾ o ˈ n i s t i k o
sincrónico,s i n ˈ k ɾ o n i k o
sindhi,ˈ s i n d i
sindicación,s i n̪ d i k a ˈ s j o n
sindicación,s i n̪ d i k a ˈ θ j o n
sindicando,ˈ a n̪ d o
sindicar,s i n̪ d i ˈ k a ɾ
sindicarse,s i n̪ d i ˈ k a ɾ s e
sindicato,s i n d i ˈ k a t o
sindonología,s i n d o n o l o ˈ x i a
sindéresis,s i n̪ ˈ d e ɾ e s i s
sinecología,s i n e k o l o ˈ x i a
sinecura,s i n e ˈ k u ɾ a
sinergia,s i ˈ n e ɾ x j a
sinfonía,s i n f o ˈ n i a
sinfónicas,s i n ˈ f o n i k a s
sinfónico,s i n ˈ f o n i k o
sinfónicos,s i n ˈ f o n i k o s
singa,ˈ s i ŋ ɡ a
singando,ˈ a n̪ d o
singar,ˈ s i ŋ ɡ a ɾ
singla,ˈ s i ŋ ɡ l a
singladura,s i n ɡ l a ˈ ð u ɾ a
singlando,ˈ a n̪ d o
singlar,s i n ˈ ɡ l a ɾ
single,ˈ s i ŋ ɡ l e
singlón,s i ŋ ˈ ɡ l o n
singuango,s i ŋ ˈ ɡ w a ŋ ɡ o
singularidad,s i ŋ ɡ u ˈ l a ɾ m e n̪ t e
singularmente,s i ŋ ɡ u l a ɾ ˈ m e n̪ t e
siniestrada,s i n j e s ˈ t ɾ a ð a
siniestradas,s i n j e s ˈ t ɾ a ð a s
siniestrado,s i n j e s ˈ t ɾ a ð o
siniestramente,s i ˈ n j e s t ɾ a ˈ m e n̪ t e
siniestro,s i ˈ n j e s t ɾ o
sino,ˈ s i n o
sinople,s i ˈ n o p l e
sinovia,s i ˈ n o β j a
sinsabor,s i n ˈ s a β o ɾ
sinsonte,s i n ˈ s o n t e
sinsorgo,s i n ˈ s o ɾ ɣ o
sintagma,s i n ˈ t a ɡ m a
sintamos,s i n̪ ˈ t a m o s
sintaxis,s i n ˈ t a k s i s
sinterizable,s i n̪ t e ɾ i ˈ s a β l e
sinterizable,s i n̪ t e ɾ i ˈ θ a β l e
sinterizaciones,s i n̪ t e ɾ i s a ˈ s j o n e s
sinterizaciones,s i n̪ t e ɾ i θ a ˈ θ j o n e s
sinterización,s i n̪ t e ɾ i s a ˈ s j o n
sinterización,s i n̪ t e ɾ i θ a ˈ θ j o n
sinterizador,s i n̪ t e ɾ i s a ˈ ð o ɾ
sinterizador,s i n̪ t e ɾ i θ a ˈ ð o ɾ
sinterizar,s i n̪ t e ɾ i ˈ s a ɾ
sinterizar,s i n̪ t e ɾ i ˈ θ a ɾ
sintetizando,ˈ a n̪ d o
sintetizar,s i n t e t i ˈ s a ɾ
sintetizar,s i n t e t i ˈ θ a ɾ
sintiendo,s i n̪ ˈ t j e n̪ d o
sintiera,s i n̪ ˈ t j e ɾ a
sintierais,s i n̪ ˈ t j e ɾ a j s
sintieran,s i n̪ ˈ t j e ɾ a n
sintieras,s i n̪ ˈ t j e ɾ a s
sintiere,s i n̪ ˈ t j e ɾ e
sintiereis,s i n̪ ˈ t j e ɾ e j s
sintieren,s i n̪ ˈ t j e ɾ e n
sintieres,s i n̪ ˈ t j e ɾ e s
sintieron,s i n̪ ˈ t j e ɾ o n
sintiese,s i n̪ ˈ t j e s e
sintieseis,s i n̪ ˈ t j e s e j s
sintiesen,s i n̪ ˈ t j e s e n
sintieses,s i n̪ ˈ t j e s e s
sintiéndose,s i n̪ ˈ t j e n̪ d o s e
sintiéramos,s i n̪ ˈ t j e ɾ a m o s
sintiéremos,s i n̪ ˈ t j e ɾ e m o s
sintiésemos,s i n̪ ˈ t j e s e m o s
sintió,s i n̪ ˈ t j o
sintomática,s i n̪ t o ˈ m a t i k a
sintomáticas,s i n̪ t o ˈ m a t i k a s
sintomático,s i n t o ˈ m a t i k o
sintomáticos,s i n̪ t o ˈ m a t i k o s
sintonizar,s i n̪ t o n i ˈ s a ɾ
sintonizar,s i n̪ t o n i ˈ θ a ɾ
sintonizaremos,s i n̪ t o n i s a ˈ ɾ e m o s
sintonizaremos,s i n̪ t o n i θ a ˈ ɾ e m o s
sintonizarse,s i n̪ t o n i ˈ s a ɾ s e
sintonizarse,s i n̪ t o n i ˈ θ a ɾ s e
sintoísmo,s i n t o ˈ i s m o
sintáctico,s i n ˈ t a k t i k o
sintáis,s i n̪ ˈ t a j s
sintámonos,s i n̪ ˈ t a m o n o s
sintás,s i n̪ ˈ t a s
sintéticamente,s i n̪ ˈ t e t i k a ˈ m e n̪ t e
sinuoso,s i ˈ n w o s o
sinusitis,s i n u ˈ s i t i s
sináptico,s i ˈ n a p t i k o
sinécdoques,s i ˈ n e k ð o k e s
sinéresis,s i ˈ n e ɾ e s i s
sinónimo,s i ˈ n o n i m o
sinónimos,s i ˈ n o n i m o s
siome,ˈ ʃ o m e
siquier,s i ˈ k j e ɾ
siquiera,s i ˈ k j e ɾ a
sirena,s i ˈ ɾ e n a
sirgando,ˈ a n̪ d o
sirgar,s i ɾ ˈ ɣ a ɾ
siria,ˈ s i ɾ j a
sirimiri,s i ɾ i ˈ m i ɾ i
sirio,ˈ s i ɾ j o
sirte,s i ɾ ˈ t e
sirviendo,s i ɾ ˈ β j e n d o
sirviente,s i ɾ ˈ β j e n t e
sirvientes,s i ɾ ˈ β j e n̪ t e s
siríaco,s i ˈ ɾ i a k o
sis,ˈ s i s
sisca,ˈ s i s k a
sismicidad,s i s m i s i ˈ ð a d
sismicidad,s i s m i θ i ˈ ð a d
sismología,s i s m o l o ˈ x i a
sistema,s i s ˈ t e m a
sistemática,s i s t e ˈ m a t i k a
sistólico,s i s ˈ t o l i k o
sita,ˈ s i t a
sitas,ˈ s i t a s
sitiando,ˈ a n̪ d o
sitiar,s i ˈ t j a ɾ
sitio,ˈ s i t j o
sito,ˈ s i t o
sitos,ˈ s i t o s
situación,s i t w a ˈ s j o n
situación,s i t w a ˈ θ j o n
situar,s i ˈ t w a ɾ
situare,s i ˈ t w a ɾ e
situarse,s i ˈ t w a ɾ s e
siéntanse,ˈ s j e n̪ t a n s e
siéntase,ˈ s j e n̪ t a s e
siéntete,ˈ s j e n̪ t e t e
siútico,ˈ s j u t i k o
skarranga,s k a ˈ r a ŋ ɡ a
skin,ˈ s k i n
skinhead,ˈ s k i n x e d
slat,ˈ s l a t
slip,ˈ s l i p
smash,e s ˈ m a ʃ
snob,ˈ s n o b
so,ˈ e s e ˈ o
so-,s o
sobaco,s o ˈ β a k o
sobaleras,s o β a ˈ l e ɾ a s
sobalevas,s o β a ˈ l e β a s
sobalevismo,s o β a l e ˈ β i s m o
sobando,ˈ a n̪ d o
sobaquina,s o β a ˈ k i n a
sobar,s o ˈ β a ɾ
sobarcando,ˈ a n̪ d o
soberado,s o β e ˈ ɾ a ð o
soberana,s o β e ˈ ɾ a n a
soberanas,s o β e ˈ ɾ a n a s
soberanía,s o β e ɾ a ˈ n i a
soberbia,ˈ s o β e ɾ β j a
sobornando,ˈ a n̪ d o
sobornar,s o β o ɾ ˈ n a ɾ
sobrada,s o ˈ β ɾ a ð a
sobradas,s o ˈ β ɾ a ð a s
sobrados,s o ˈ β ɾ a ð o s
sobrando,ˈ a n̪ d o
sobrante,s o ˈ b ɾ a n̪ t e
sobrantes,s o ˈ b ɾ a n̪ t e
sobrar,s o ˈ β ɾ a ɾ
sobre,ˈ s o β ɾ e
sobre-,s o β ɾ e
sobreabundar,s o β ɾ e a β u n̪ ˈ d a ɾ
sobrealimentando,ˈ a n̪ d o
sobrebarrer,s o β ɾ e β a ˈ r e ɾ
sobrecrecer,s o β ɾ e k ɾ e ˈ s e ɾ
sobrecrecer,s o β ɾ e k ɾ e ˈ θ e ɾ
sobrecubierta,s o β ɾ e k u ˈ β j e ɾ t a
sobredimensionaba,s o β ɾ e ð i m e n s j o ˈ n a β a
sobredinteles,s o β ɾ e ð i n̪ ˈ t e l e s
sobreentender,s o β ɾ e n̪ t e n̪ ˈ d e ɾ
sobreentenderse,s o β ɾ e n̪ t e n̪ ˈ d e ɾ s e
sobreentendida,s o β ɾ e n̪ t e n̪ ˈ d i ð a
sobreentendidas,s o β ɾ e n̪ t e n̪ ˈ d i ð a s
sobreentendidos,s o β ɾ e n̪ t e n̪ ˈ d i ð o s
sobreentendiendo,ˈ j e n̪ d o
sobreesdrújula,s o β ɾ e s ˈ ð ɾ u x u l a
sobreesdrújulas,s o β ɾ e s ˈ ð ɾ u x u l a s
sobreesdrújulo,s o β ɾ e s ˈ ð ɾ u x u l o
sobreesdrújulos,s o β ɾ e s ˈ ð ɾ u x u l o s
sobreexceder,s o β ɾ e e k s s e ˈ ð e ɾ
sobreexceder,s o β ɾ e e k s θ e ˈ ð e ɾ
sobreexcederse,s o β ɾ e e k s s e ˈ ð e ɾ s e
sobreexcederse,s o β ɾ e e k s θ e ˈ ð e ɾ s e
sobreexcediendo,ˈ j e n̪ d o
sobregirar,s o β ɾ e x i ˈ ɾ a ɾ
sobregiros,s o β ɾ e ˈ x i ɾ o s
sobreimpreso,s o β ɾ e j m ˈ p ɾ e s o
sobrejuanete,s o β ɾ e x w a ˈ n e t e
sobrellavados,s o β ɾ e ʎ a ˈ β a ð o s
sobrellavados,s o β ɾ e ʝ a ˈ β a ð o s
sobremesa,s o β ɾ e ˈ m e s a
sobremesana,s o β ɾ e m e ˈ s a n a
sobrenatural,s o β ɾ e n a t u ˈ ɾ a l
sobrenombres,s o β ɾ e ˈ n o m b ɾ e s
sobrentender,s o β ɾ e n̪ t e n̪ ˈ d e ɾ
sobrentenderse,s o β ɾ e n̪ t e n̪ ˈ d e ɾ s e
sobrentendida,s o β ɾ e n̪ t e n̪ ˈ d i ð a
sobrentendidas,s o β ɾ e n̪ t e n̪ ˈ d i ð a s
sobrentendidos,s o β ɾ e n̪ t e n̪ ˈ d i ð o s
sobrentendiendo,ˈ j e n̪ d o
sobrentendiera,s o β ɾ e n̪ t e n̪ ˈ d j e ɾ a
sobreperico,s o β ɾ e p e ˈ ɾ i k o
sobreperiquito,s o β ɾ e p e ɾ i ˈ k i t o
sobrepeso,s o β ɾ e ˈ p e s o
sobreproducción,s o β ɾ e p r o ð u k ˈ s j o n
sobreproducción,s o β ɾ e p r o ð u k ˈ θ j o n
sobrerropa,s o β ɾ e ˈ r o p a
sobrerropas,s o β ɾ e ˈ r o p a s
sobresaliendo,ˈ j e n̪ d o
sobresceder,s o β ɾ e s s e ˈ ð e ɾ
sobresceder,s o β ɾ e s θ e ˈ ð e ɾ
sobrescederse,s o β ɾ e s s e ˈ ð e ɾ s e
sobrescederse,s o β ɾ e s θ e ˈ ð e ɾ s e
sobrescediendo,ˈ j e n̪ d o
sobrescribir,s o β ɾ e s k ɾ i ˈ β i ɾ
sobrescriptos,s o β ɾ e s ˈ k ɾ i p t o s
sobrescritos,s o β ɾ e s ˈ k ɾ i t o s
sobresdrújula,s o β ɾ e s ˈ ð ɾ u x u l a
sobresdrújulas,s o β ɾ e s ˈ ð ɾ u x u l a s
sobresdrújulo,s o β ɾ e s ˈ ð ɾ u x u l o
sobresdrújulos,s o β ɾ e s ˈ ð ɾ u x u l o s
sobresobre,s o β ɾ e ˈ s o β ɾ e
sobresueldo,s o β ɾ e ˈ s w e l d o
sobresueldos,s o β ɾ e ˈ s w e l d o s
sobretodo,s o β ɾ e ˈ t o ð o
sobrevalorar,s o β ɾ e β a l o ˈ ɾ a ɾ
sobrevesta,s o β ɾ e ˈ β e s t a
sobreveste,s o β ɾ e ˈ β e s t e
sobrevestir,s o β ɾ e ˈ β e s t i ɾ
sobrevidriera,s o β ɾ e β i ˈ d ɾ j e ɾ a
sobrevienta,s o β ɾ e ˈ β j e n t a
sobreviento,s o β ɾ e ˈ β j e n t o
sobreviraje,s o β ɾ e β i ˈ ɾ a x e
sobrevirar,s o β ɾ e β i ˈ ɾ a ɾ
sobrevista,s o β ɾ e ˈ β i s t a
sobrevistiendo,s o β ɾ e β i s ˈ t j e n̪ d o
sobrevividor,s o β ɾ e β i β i ˈ ð o ɾ
sobreviviendo,s o β ɾ e β i β ˈ j e n̪ d o
sobreviviente,s o β ɾ e β i ˈ β j e n t e
sobrevivimiento,s o β ɾ e β i β i ˈ m j e n t o
sobrevivir,s o β ɾ e β i ˈ β i ɾ
sobrevolar,s o β ɾ e β o ˈ l a ɾ
sobrevolarais,s o β ɾ e β o ˈ l a ɾ a j s
sobrexceder,s o β ɾ e k s s e ˈ ð e ɾ
sobrexceder,s o β ɾ e k s θ e ˈ ð e ɾ
sobria,ˈ s o β ɾ j a
sobrias,ˈ s o β ɾ j a s
sobrio,ˈ s o β ɾ j o
sobrios,ˈ s o β ɾ j o s
socarrón,s o k a ˈ r o ŋ
sociable,s o ˈ θ j a β l e
socialismo,s o s j a ˈ l i s m o
socialismo,s o θ j a ˈ l i s m o
socialista,s o s j a ˈ l i s t a
socialista,s o θ j a ˈ l i s t a
socialité,s o s j a l i ˈ t e
socializando,ˈ a n̪ d o
sociedad,s o θ j e ˈ ð a ð
socio,ˈ s o s j o
socio,ˈ s o θ j o
socioeconómico,s o θ j o e k o ˈ n o m i k o
sociólogo,s o ˈ θ j o l o ɣ o
sociópata,s o ˈ s j o p a t a
sociópata,s o ˈ θ j o p a t a
socollada,s o k o ˈ ʎ a ð a
socollada,s o k o ˈ ʝ a ð a
socollando,ˈ a n̪ d o
socollar,s o k o ˈ ʎ a ɾ
socollar,s o k o ˈ ʝ a ɾ
socorredor,s o k o r e ˈ ð o ɾ
socorredora,s o k o r e ˈ ð o ɾ a
socorrer,s o k o ˈ r e ɾ
socorridamente,s o k o ˈ r i ð a ˈ m e n t e
socorrido,s o k o ˈ r i ð o
socorriendo,ˈ j e n̪ d o
socorro,s o ˈ k o r o
socrático,s o ˈ k ɾ a t i k o
sodio,ˈ s o ð j o
sodomita,s o ð o ˈ m i t a
sodomizando,ˈ a n̪ d o
sodomizar,s o ð o m i ˈ s a ɾ
sodomizar,s o ð o m i ˈ θ a ɾ
sodomía,s o ð o ˈ m i a
soeces,s o ˈ e s e s
soeces,s o ˈ e θ e s
soez,s o ˈ e θ
sofaldando,ˈ a n̪ d o
sofaldar,s o f a l ˈ ð a ɾ
sofalden,s o ˈ f a l d e n
sofer,s o ˈ f e ɾ
sofito,s o ˈ f i t o
soflamar,s o f l a ˈ m a ɾ
soflamarse,s o f l a ˈ m a ɾ s e
soflamas,s o ˈ f l a m a s
soflamera,s o f l a ˈ m e r a
soflameras,s o f l a ˈ m e r a s
soflamero,s o f l a ˈ m e r o
soflameros,s o f l a ˈ m e r o s
sofocando,ˈ a n̪ d o
sofocar,s o f o ˈ k a ɾ
sofonías,s o f o ˈ n i a s
sofreír,s o f ɾ e ˈ i ɾ
sofómetro,s o ˈ f o m e t ɾ o
soga,ˈ s o ɣ a
sois,ˈ s o j s
sol,s o l
solaceando,ˈ a n̪ d o
solacear,s o l a s e ˈ a ɾ
solacear,s o l a θ e ˈ a ɾ
solada,s o ˈ l a ð a
solado,s o ˈ l a ð o
solador,s o l a ˈ ð o ɾ
soladura,s o l a ˈ ð u ɾ a
solajando,ˈ a n̪ d o
solajar,s o l a ˈ x a ɾ
solamente,ˈ s o l a ˈ m e n̪ t e
solana,s o ˈ l a n a
solanar,s o l a ˈ n a ɾ
solanina,s o l a ˈ n i n a
solano,s o ˈ l a n o
solapa,s o ˈ l a p a
solapaban,s o l a ˈ p a β a n
solapad,s o l a ˈ p a ð
solapadamente,s o l a ˈ p a ð a ˈ m e n̪ t e
solapado,s o l a ˈ p a ð o
solapador,s o l a p a ð o ɾ
solapadísima,s o l a p a ˈ ð i s i m a
solapadísimas,s o l a p a ˈ ð i s i m a s
solapadísimo,s o l a p a ˈ ð i s i m o
solapadísimos,s o l a p a ˈ ð i s i m o s
solapando,ˈ a n̪ d o
solapar,s o l a ˈ p a ɾ
solas,ˈ s o l a s
soldador,s o l d a ˈ ð o ɾ
soldadura,s o l ð a ˈ ð u ɾ a
soldaduras,s o l ð a ˈ ð u ɾ a s
soldando,ˈ a n̪ d o
soldar,s o l ˈ d a r
solecismo,s o l e ˈ s i s m o
solecismo,s o l e ˈ θ i s m o
soledad,s o l e ˈ ð a ð
solemnidad,s o l e m n i ˈ ð a ð
soler,s o ˈ l e ɾ
soleras,s o ˈ l e ɾ a s
solete,s o ˈ l e t e
solfeando,ˈ a n̪ d o
solfear,s o l f e ˈ a ɾ
solferino,s o l f e ˈ ɾ i n o
solicitando,ˈ a n̪ d o
solicitar,s o l i s i ˈ t a ɾ
solicitar,s o l i θ i ˈ t a ɾ
solicitud,s o l i s i ˈ t u ð
solicitud,s o l i θ i ˈ t u ð
solidaridad,s o l i ð a ɾ i ˈ ð a ð
solideo,s o l i ˈ ð e o
solidificación,s o l i ð i f i k a ˈ θ j o n
solidificando,s o l i ð i f i ˈ k a n̪ d o
solitariamente,s o l i ˈ t a ɾ j a ˈ m e n̪ t e
solitario,s o l i ˈ t a ɾ j o
sollado,s o ˈ ʎ a ð o
sollado,s o ˈ ʝ a ð o
sollozando,ˈ a n̪ d o
solo,ˈ s o l o
solos,ˈ s o l o s
soltando,ˈ a n̪ d o
soltar,s o l ˈ t a ɾ
soltera,s o l ˈ t e ɾ a
solteras,s o l ˈ t e ɾ a s
soltero,s o l ˈ t e ɾ o
solterofobia,s o l t e ɾ o ˈ f o β j a
solteros,s o l ˈ t e ɾ o s
solubilizando,ˈ a n̪ d o
solubilísima,s o l u β i ˈ l i s i m a
solubilísimas,s o l u β i ˈ l i s i m a s
solubilísimo,s o l u β i ˈ l i s i m o
solubilísimos,s o l u β i ˈ l i s i m o s
solvencia,s o l ˈ β e n s j a
solvencia,s o l ˈ β e n θ j a
solventando,ˈ a n̪ d o
solventá,s o l β e n̪ ˈ t a
solánico,s o ˈ l a n i k o
solícita,s o ˈ l i s i t a
solícita,s o ˈ l i θ i t a
solícitas,s o ˈ l i s i t a s
solícitas,s o ˈ l i θ i t a s
solícito,s o ˈ l i s i t o
solícito,s o ˈ l i θ i t o
solícitos,s o ˈ l i s i t o s
solícitos,s o ˈ l i θ i t o s
solísima,s o ˈ l i s i m a
solísimas,s o ˈ l i s i m a s
solísimo,s o ˈ l i s i m o
solísimos,s o ˈ l i s i m o s
som,ˈ s o m
somalí,s o m a ˈ l i
somalíes,s o m a ˈ l i e s
somasco,s o ˈ m a s k o
somatenes,s o m a ˈ t e n e s
somaticés,s o m a t i ˈ s e s
somaticés,s o m a t i ˈ θ e s
somatén,s o m a ˈ t e n
sombra,ˈ s o m b ɾ a
sombrajo,s o m ˈ b ɾ a x o
sombrajos,s o m ˈ b ɾ a x o s
sombras,ˈ s o m b ɾ a s
sombrererías,s o m β ɾ e ɾ e ˈ ɾ j a s
sombrero,s o m ˈ b ɾ e ɾ o
somera,s o ˈ m e ɾ a
someramente,s o m e ɾ a ˈ m e n̪ t e
someras,s o ˈ m e ɾ a s
somero,s o ˈ m e ɾ o
someros,s o ˈ m e ɾ o s
someter,s o m e ˈ t e ɾ
someterse,s o m e ˈ t e ɾ s e
someterá,s o m e t e ˈ ɾ a
sometiendo,ˈ j e n̪ d o
sommelier,s o m e ˈ l j e ɾ
somnambulismo,s o m n a m b u ˈ l i s m o
somnambulismos,s o m n a m b u ˈ l i s m o s
somniloquia,s o m n i ˈ l o k i a
somniloquía,s o m n i l o ˈ k i a
somnolienta,s o m n o ˈ l j e n̪ t a
somnolientas,s o m n o ˈ l j e n̪ t a s
somnoliento,s o m n o ˈ l j e n̪ t o
somnolientos,s o m n o ˈ l j e n̪ t o s
somnámbula,s o m ˈ n a m b u l a
somnámbulas,s o m ˈ n a m b u l a s
somnámbulo,s o m ˈ n a m b u l o
somnámbulos,s o m ˈ n a m b u l o s
somnífera,s o m ˈ n i f e ɾ a
somníferas,s o m ˈ n i f e ɾ a s
somnífero,s o m ˈ n i f e ɾ o
somníferos,s o m ˈ n i f e ɾ o s
somnílocua,s o m ˈ n i l o k w a
somnílocuas,s o m ˈ n i l o k w a s
somnílocuo,s o m ˈ n i l o k w o
somnílocuos,s o m ˈ n i l o k w o s
somos,ˈ s o m o s
somático,s o ˈ m a t i k o
sonaja,s o ˈ n a x a
sonajas,s o ˈ n a x a s
sonajera,s o n a ˈ x e ɾ a
sonambulismo,s o n a m b u ˈ l i s m o
sonambulismos,s o n a m b u ˈ l i s m o s
sonando,ˈ a n̪ d o
sonar,s o ˈ n a ɾ
sones,ˈ s o n e s
songo,ˈ s o ŋ ɡ o
sonido,s o ˈ n i ð o
sonidos,s o ˈ n i ð o s
sonomática,s o n o ˈ m a t i k a
sonora,s o ˈ n o ɾ a
sonorense,s o n o ˈ ɾ e n s e
sonoridad,s o n o ɾ i ˈ ð a ð
sonorizaciones,s o n o ɾ i s a ˈ s j o n e s
sonorizaciones,s o n o ɾ i θ a ˈ θ j o n e s
sonorización,s o n o ɾ i s a ˈ s j o n
sonorización,s o n o ɾ i θ a ˈ θ j o n
sonoro,s o ˈ n o ɾ o
sonriendo,s o n ˈ r j e n̪ d o
sonrisa,s o n ˈ r i s a
sonrojar,s o n r o ˈ x a ɾ
